vendedor,cliente,producto,mes_num,mes_abbr,monto_cancelado,cantidad,zona_code,zona,is_return,is_payment_only,is_purchase,is_credit_delivery,sku,descripcion,mes_nombre,pct,py24,tgt,venta,cliente_id,producto_id
PHARMA - S,ANGELES DE LA SALUD,TRAZIDEX U,4,ABR,421.0,10,S,CADENAS,False,False,True,False,40342.0,TRAZIDEX UNGENA 3.5 G,ABRIL,0.810349246,131494.88,156358.3363,126704.86,9,14
PHARMA - S,ANGELES DE LA SALUD,AGGLAD,5,MAY,330.0,6,S,CADENAS,False,False,True,False,40351.0,AGGLAD OFTENO 5 ML,MAYO,0.670022241,26193.67,120891.2407,80999.82,9,0
PHARMA - S,ANGELES DE LA SALUD,ELIPTIC PF,5,MAY,204.0,6,S,CADENAS,False,False,True,False,41561.0,ELIPTIC OFTENO 5ML PF PERU,MAYO,0.635068724,11669.87,74583.69182,47365.77,9,5
PHARMA - S,ANGELES DE LA SALUD,LAGRICEL,5,MAY,205.0,4,S,CADENAS,False,False,True,False,40515.0,LAGRICEL OFTENO 0.5 ML,MAYO,0.714118093,158816.35,174961.4402,124943.13,9,9
PHARMA - S,ANGELES DE LA SALUD,AGGLAD,6,JUN,165.0,3,S,CADENAS,False,False,True,False,40351.0,AGGLAD OFTENO 5 ML,JUNIO,-0.235301917,20271.95,120891.2407,92445.3,9,0
PHARMA - S,ANGELES DE LA SALUD,ELIPTIC PF,6,JUN,136.0,4,S,CADENAS,False,False,True,False,41561.0,ELIPTIC OFTENO 5ML PF PERU,JUNIO,-0.431896719,12781.68,74583.69182,42371.24,9,5
PHARMA - S,ANGELES DE LA SALUD,GAAP,6,JUN,315.0,4,S,CADENAS,False,False,True,False,40498.0,GAAP OFTENO 3 ML,JUNIO,-0.271295457,79907.03,102582.687,74752.47,9,7
PHARMA - S,ANGELES DE LA SALUD,GAAP PF,6,JUN,375.0,4,S,CADENAS,False,False,True,False,41567.0,GAAP OFTENO LIBRE DE CONSER PF 3 ML PERU,JUNIO,-0.151410313,75783.27,97315.99528,82581.35,9,8
PHARMA - S,ANGELES DE LA SALUD,TRAZIDEX O,6,JUN,417.0,10,S,CADENAS,False,False,True,False,40341.0,TRAZIDEX OFTENO 5 ML.,JUNIO,-0.192738462,70697.29,101185.0264,81682.78,9,13
PHARMA - S,ANGELES DE LA SALUD,TRAZIDEX U,6,JUN,252.0,6,S,CADENAS,False,False,True,False,40342.0,TRAZIDEX UNGENA 3.5 G,JUNIO,-0.144707451,114383.92,156358.3363,133732.12,9,14
PHARMA - Z1,APM SERVICES S.A.C,FLUMETOL NF,1,ENE,8167.0,200,Z1,LIMA,False,False,True,False,40513.0,FLUMETOL NF OFTENO 5ML,ENERO,1.0,106644.0,144656.97,144656.97,10,6
PHARMA - Z1,APM SERVICES S.A.C,FLUMETOL NF,2,FEB,4083.5,100,Z1,LIMA,False,False,True,False,40513.0,FLUMETOL NF OFTENO 5ML,FEBRERO,1.285457107,84540.52,101550.4985,130538.81,10,6
PHARMA - Z1,APM SERVICES S.A.C,FLUMETOL NF,3,MAR,4083.5,100,Z1,LIMA,False,False,True,False,40513.0,FLUMETOL NF OFTENO 5ML,MARZO,1.399890715,84540.52,101550.4985,142159.6,10,6
PHARMA - Z1,APM SERVICES S.A.C,FLUMETOL NF,4,ABR,0.0,100,Z1,LIMA,False,False,True,True,40513.0,FLUMETOL NF OFTENO 5ML,ABRIL,1.22328994,97096.28,107397.8095,131378.66,10,6
PHARMA - Z1,APM SERVICES S.A.C,FLUMETOL NF,5,MAY,0.0,100,Z1,LIMA,False,False,True,True,40513.0,FLUMETOL NF OFTENO 5ML,MAYO,1.182290501,84208.66,107397.8095,126975.41,10,6
PHARMA - Z1,APM SERVICES S.A.C,FLUMETOL NF,6,JUN,0.0,100,Z1,LIMA,False,False,True,True,40513.0,FLUMETOL NF OFTENO 5ML,JUNIO,0.071788154,87288.94,107397.8095,115107.7,10,6
PHARMA - Z1,APM SERVICES S.A.C,FLUMETOL NF,7,JUL,0.0,100,Z1,LIMA,False,False,True,True,40513.0,FLUMETOL NF OFTENO 5ML,JULIO,-0.833324001,99312.38,119092.4315,19849.85,10,6
PHARMA - Z1,ARBRAYSS LASER S.R.L,AGGLAD,1,ENE,1100.52,20,Z1,LIMA,False,False,True,False,40351.0,AGGLAD OFTENO 5 ML,ENERO,1.0,22534.35,110094.81,110094.81,11,0
PHARMA - Z1,ARBRAYSS LASER S.R.L,AQUADRAN,1,ENE,972.0,18,Z1,LIMA,False,False,True,False,41945.0,AQUADRAN 10G,ENERO,1.0,3348.0,44517.6,44517.6,11,1
PHARMA - Z1,ARBRAYSS LASER S.R.L,ELIPTIC PF,1,ENE,1567.68,30,Z1,LIMA,False,False,True,False,41561.0,ELIPTIC OFTENO 5ML PF PERU,ENERO,1.0,16201.95,62857.68,62857.68,11,5
PHARMA - Z1,ARBRAYSS LASER S.R.L,FLUMETOL NF,1,ENE,367.52,10,Z1,LIMA,False,False,True,False,40513.0,FLUMETOL NF OFTENO 5ML,ENERO,1.0,106644.0,144656.97,144656.97,11,6
PHARMA - Z1,ARBRAYSS LASER S.R.L,GAAP PF,1,ENE,4417.61,49,Z1,LIMA,False,False,True,False,41567.0,GAAP OFTENO LIBRE DE CONSER PF 3 ML PERU,ENERO,1.0,67726.3,99013.28,99013.28,11,8
PHARMA - Z1,ARBRAYSS LASER S.R.L,LAGRICEL PF,1,ENE,5112.46,90,Z1,LIMA,False,False,True,False,41582.0,LAGRICEL OFTENO LIBRE DE CONSERVADORES (PF) 10 ML,ENERO,1.0,241357.65,244552.3,244552.3,11,10
PHARMA - Z1,ARBRAYSS LASER S.R.L,TRAZIDEX O,1,ENE,1875.34,45,Z1,LIMA,False,False,True,False,40341.0,TRAZIDEX OFTENO 5 ML.,ENERO,1.0,107782.12,170736.47,170736.47,11,13
PHARMA - Z1,ARBRAYSS LASER S.R.L,TRAZIDEX U,1,ENE,2440.6,58,Z1,LIMA,False,False,True,False,40342.0,TRAZIDEX UNGENA 3.5 G,ENERO,1.0,127130.48,135275.35,135275.35,11,14
PHARMA - Z1,ARBRAYSS LASER S.R.L,AGGLAD,2,FEB,2751.3,50,Z1,LIMA,False,False,True,False,40351.0,AGGLAD OFTENO 5 ML,FEBRERO,0.96716156,31785.06,114546.1364,110784.62,11,0
PHARMA - Z1,ARBRAYSS LASER S.R.L,AQUADRAN,2,FEB,1080.0,20,Z1,LIMA,False,False,True,False,41945.0,AQUADRAN 10G,FEBRERO,1.033824379,13176.0,33810.57818,34954.2,11,1
PHARMA - Z1,ARBRAYSS LASER S.R.L,ELAR-B,2,FEB,805.0,14,Z1,LIMA,False,False,True,False,42098.0,ELAR-B 5 ML,FEBRERO,0.622378415,0.0,23180.02945,14426.75,11,3
PHARMA - Z1,ARBRAYSS LASER S.R.L,ELIPTIC PF,2,FEB,3657.92,70,Z1,LIMA,False,False,True,False,41561.0,ELIPTIC OFTENO 5ML PF PERU,FEBRERO,0.876631233,16081.78,70691.40098,61970.29,11,5
PHARMA - Z1,ARBRAYSS LASER S.R.L,FLUMETOL NF,2,FEB,1029.04,28,Z1,LIMA,False,False,True,False,40513.0,FLUMETOL NF OFTENO 5ML,FEBRERO,1.285457107,84540.52,101550.4985,130538.81,11,6
PHARMA - Z1,ARBRAYSS LASER S.R.L,GAAP PF,2,FEB,1983.41,22,Z1,LIMA,False,False,True,False,41567.0,GAAP OFTENO LIBRE DE CONSER PF 3 ML PERU,FEBRERO,0.820494884,80205.04,92164.06035,75620.14,11,8
PHARMA - Z1,ARBRAYSS LASER S.R.L,LAGRICEL PF,2,FEB,3408.3,60,Z1,LIMA,False,False,True,False,41582.0,LAGRICEL OFTENO LIBRE DE CONSERVADORES (PF) 10 ML,FEBRERO,1.01762066,244371.43,248182.4906,252555.63,11,10
PHARMA - Z1,ARBRAYSS LASER S.R.L,LANDAX,2,FEB,419.49,10,Z1,LIMA,False,False,True,False,41804.0,LANDAX 5ML,FEBRERO,0.765660853,4684.31,21117.7311,16169.02,11,11
PHARMA - Z1,ARBRAYSS LASER S.R.L,TRAZIDEX O,2,FEB,1666.98,40,Z1,LIMA,False,False,True,False,40341.0,TRAZIDEX OFTENO 5 ML.,FEBRERO,0.868398954,99642.69,95524.58531,82953.45,11,13
PHARMA - Z1,ARBRAYSS LASER S.R.L,TRAZIDEX U,2,FEB,1683.18,40,Z1,LIMA,False,False,True,False,40342.0,TRAZIDEX UNGENA 3.5 G,FEBRERO,0.737379291,111697.65,148184.091,109267.88,11,14
PHARMA - Z1,ARBRAYSS LASER S.R.L,ELIPTIC PF,3,MAR,2090.24,40,Z1,LIMA,False,False,True,False,41561.0,ELIPTIC OFTENO 5ML PF PERU,MARZO,0.543724406,16081.78,70691.40098,38436.64,11,5
PHARMA - Z1,ARBRAYSS LASER S.R.L,FLUMETOL NF,3,MAR,735.03,20,Z1,LIMA,False,False,True,False,40513.0,FLUMETOL NF OFTENO 5ML,MARZO,1.399890715,84540.52,101550.4985,142159.6,11,6
PHARMA - Z1,ARBRAYSS LASER S.R.L,GAAP PF,3,MAR,3155.43,35,Z1,LIMA,False,False,True,False,41567.0,GAAP OFTENO LIBRE DE CONSER PF 3 ML PERU,MARZO,0.894697886,80205.04,92164.06035,82458.99,11,8
PHARMA - Z1,ARBRAYSS LASER S.R.L,LAGRICEL,3,MAR,460.58,10,Z1,LIMA,False,False,True,False,40515.0,LAGRICEL OFTENO 0.5 ML,MARZO,1.138987362,194840.09,165898.7416,188956.57,11,9
PHARMA - Z1,ARBRAYSS LASER S.R.L,LAGRICEL PF,3,MAR,4544.4,80,Z1,LIMA,False,False,True,False,41582.0,LAGRICEL OFTENO LIBRE DE CONSERVADORES (PF) 10 ML,MARZO,1.041573922,244371.43,248182.4906,258500.41,11,10
PHARMA - Z1,ARBRAYSS LASER S.R.L,TRAZIDEX O,3,MAR,625.12,15,Z1,LIMA,False,False,True,False,40341.0,TRAZIDEX OFTENO 5 ML.,MARZO,0.841410928,99642.69,95524.58531,80375.43,11,13
PHARMA - Z1,ARBRAYSS LASER S.R.L,TRAZIDEX U,3,MAR,841.59,20,Z1,LIMA,False,False,True,False,40342.0,TRAZIDEX UNGENA 3.5 G,MARZO,0.890660186,111697.65,148184.091,131981.67,11,14
PHARMA - Z1,ARBRAYSS LASER S.R.L,ZEBESTEN,3,MAR,490.88,10,Z1,LIMA,False,False,True,False,41604.0,ZEBESTEN 5ML PERU,MARZO,1.283372043,24271.56,27459.43408,35240.67,11,15
PHARMA - Z1,ARBRAYSS LASER S.R.L,AGGLAD,4,ABR,0.0,30,Z1,LIMA,False,False,True,True,40351.0,AGGLAD OFTENO 5 ML,ABRIL,0.757043269,24635.46,120891.2407,91519.9,11,0
PHARMA - Z1,ARBRAYSS LASER S.R.L,AQUADRAN,4,ABR,810.0,15,Z1,LIMA,False,False,True,False,41945.0,AQUADRAN 10G,ABRIL,1.367885669,18754.2,35738.51318,48886.2,11,1
PHARMA - Z1,ARBRAYSS LASER S.R.L,ELAR-B,4,ABR,0.0,20,Z1,LIMA,False,False,True,True,42098.0,ELAR-B 5 ML,ABRIL,0.614395812,0.0,24407.71845,14996.0,11,3
PHARMA - Z1,ARBRAYSS LASER S.R.L,FLUMETOL NF,4,ABR,368.0,10,Z1,LIMA,False,False,True,False,40513.0,FLUMETOL NF OFTENO 5ML,ABRIL,1.22328994,97096.28,107397.8095,131378.66,11,6
PHARMA - Z1,ARBRAYSS LASER S.R.L,GAAP,4,ABR,394.0,5,Z1,LIMA,False,False,True,False,40498.0,GAAP OFTENO 3 ML,ABRIL,0.475712047,79645.31,102582.687,48799.82,11,7
PHARMA - Z1,ARBRAYSS LASER S.R.L,GAAP PF,4,ABR,0.0,40,Z1,LIMA,False,False,True,True,41567.0,GAAP OFTENO LIBRE DE CONSER PF 3 ML PERU,ABRIL,0.580041645,82952.14,97315.99528,56447.33,11,8
PHARMA - Z1,ARBRAYSS LASER S.R.L,LAGRICEL PF,4,ABR,0.0,35,Z1,LIMA,False,False,True,True,41582.0,LAGRICEL OFTENO LIBRE DE CONSERVADORES (PF) 10 ML,ABRIL,1.234011277,222585.45,261957.3873,323258.37,11,10
PHARMA - Z1,ARBRAYSS LASER S.R.L,TRAZIDEX O,4,ABR,0.0,35,Z1,LIMA,False,False,True,True,40341.0,TRAZIDEX OFTENO 5 ML.,ABRIL,0.966120714,91975.94,101185.0264,97756.95,11,13
PHARMA - Z1,ARBRAYSS LASER S.R.L,TRAZIDEX U,4,ABR,0.0,35,Z1,LIMA,False,False,True,True,40342.0,TRAZIDEX UNGENA 3.5 G,ABRIL,0.810349246,131494.88,156358.3363,126704.86,11,14
PHARMA - Z1,ARBRAYSS LASER S.R.L,ZEBESTEN,4,ABR,0.0,25,Z1,LIMA,False,False,True,True,41604.0,ZEBESTEN 5ML PERU,ABRIL,1.062586642,26953.56,29060.89609,30879.72,11,15
PHARMA - Z1,ARBRAYSS LASER S.R.L,AGGLAD,5,MAY,825.0,15,Z1,LIMA,False,False,True,False,40351.0,AGGLAD OFTENO 5 ML,MAYO,0.670022241,26193.67,120891.2407,80999.82,11,0
PHARMA - Z1,ARBRAYSS LASER S.R.L,AQUADRAN,5,MAY,0.0,35,Z1,LIMA,False,False,True,True,41945.0,AQUADRAN 10G,MAYO,1.308504351,13786.2,35738.51318,46764.0,11,1
PHARMA - Z1,ARBRAYSS LASER S.R.L,ELAR-B,5,MAY,863.0,15,Z1,LIMA,False,False,True,False,42098.0,ELAR-B 5 ML,MAYO,0.690959707,0.0,24407.71845,16864.75,11,3
PHARMA - Z1,ARBRAYSS LASER S.R.L,ELIPTIC PF,5,MAY,0.0,25,Z1,LIMA,False,False,True,True,41561.0,ELIPTIC OFTENO 5ML PF PERU,MAYO,0.635068724,11669.87,74583.69182,47365.77,11,5
PHARMA - Z1,ARBRAYSS LASER S.R.L,FLUMETOL NF,5,MAY,662.0,18,Z1,LIMA,False,False,True,False,40513.0,FLUMETOL NF OFTENO 5ML,MAYO,1.182290501,84208.66,107397.8095,126975.41,11,6
PHARMA - Z1,ARBRAYSS LASER S.R.L,GAAP PF,5,MAY,0.0,40,Z1,LIMA,False,False,True,True,41567.0,GAAP OFTENO LIBRE DE CONSER PF 3 ML PERU,MAYO,0.695728383,103158.58,97315.99528,67705.5,11,8
PHARMA - Z1,ARBRAYSS LASER S.R.L,LAGRICEL PF,5,MAY,0.0,85,Z1,LIMA,False,False,True,True,41582.0,LAGRICEL OFTENO LIBRE DE CONSERVADORES (PF) 10 ML,MAYO,0.852391423,198666.14,261957.3873,223290.23,11,10
PHARMA - Z1,ARBRAYSS LASER S.R.L,TRAZIDEX O,5,MAY,0.0,25,Z1,LIMA,False,False,True,True,40341.0,TRAZIDEX OFTENO 5 ML.,MAYO,0.725790194,64098.19,101185.0264,73439.1,11,13
PHARMA - Z1,ARBRAYSS LASER S.R.L,TRAZIDEX U,5,MAY,842.0,20,Z1,LIMA,False,False,True,False,40342.0,TRAZIDEX UNGENA 3.5 G,MAYO,0.799544258,131001.94,156358.3363,125015.41,11,14
PHARMA - Z1,ARBRAYSS LASER S.R.L,ZEBESTEN,5,MAY,491.0,10,Z1,LIMA,False,False,True,False,41604.0,ZEBESTEN 5ML PERU,MAYO,0.825216123,27515.83,29060.89609,23981.52,11,15
PHARMA - Z1,ARBRAYSS LASER S.R.L,AQUADRAN,6,JUN,810.0,15,Z1,LIMA,False,False,True,False,41945.0,AQUADRAN 10G,JUNIO,0.329694376,15957.0,35738.51318,47521.3,11,1
PHARMA - Z1,ARBRAYSS LASER S.R.L,ELAR-B,6,JUN,575.0,10,Z1,LIMA,False,False,True,False,42098.0,ELAR-B 5 ML,JUNIO,-0.29490542,0.0,24407.71845,17209.75,11,3
PHARMA - Z1,ARBRAYSS LASER S.R.L,FLUMETOL NF,6,JUN,184.0,5,Z1,LIMA,False,False,True,False,40513.0,FLUMETOL NF OFTENO 5ML,JUNIO,0.071788154,87288.94,107397.8095,115107.7,11,6
PHARMA - Z1,ARBRAYSS LASER S.R.L,GAAP PF,6,JUN,0.0,25,Z1,LIMA,False,False,True,True,41567.0,GAAP OFTENO LIBRE DE CONSER PF 3 ML PERU,JUNIO,-0.151410313,75783.27,97315.99528,82581.35,11,8
PHARMA - Z1,ARBRAYSS LASER S.R.L,LAGRICEL PF,6,JUN,0.0,50,Z1,LIMA,False,False,True,True,41582.0,LAGRICEL OFTENO LIBRE DE CONSERVADORES (PF) 10 ML,JUNIO,-0.085958779,182516.9,261957.3873,239439.85,11,10
PHARMA - Z1,ARBRAYSS LASER S.R.L,TRAZIDEX O,6,JUN,625.0,15,Z1,LIMA,False,False,True,False,40341.0,TRAZIDEX OFTENO 5 ML.,JUNIO,-0.192738462,70697.29,101185.0264,81682.78,11,13
PHARMA - Z1,ARBRAYSS LASER S.R.L,TRAZIDEX U,6,JUN,0.0,40,Z1,LIMA,False,False,True,True,40342.0,TRAZIDEX UNGENA 3.5 G,JUNIO,-0.144707451,114383.92,156358.3363,133732.12,11,14
PHARMA - N1,ARRASCUE LA TORRE GILBERT ANTONIO,FLUMETOL NF,3,MAR,1078.04,24,N1,CHICLAYO,False,False,True,False,40513.0,FLUMETOL NF OFTENO 5ML,MARZO,1.399890715,84540.52,101550.4985,142159.6,12,6
PHARMA - N1,ARRASCUE LA TORRE GILBERT ANTONIO,AGGLAD,5,MAY,0.0,24,N1,CHICLAYO,False,False,True,True,40351.0,AGGLAD OFTENO 5 ML,MAYO,0.670022241,26193.67,120891.2407,80999.82,12,0
PHARMA - N1,ARRASCUE LA TORRE GILBERT ANTONIO,ELIPTIC,5,MAY,610.0,24,N1,CHICLAYO,False,False,True,False,41076.0,ELIPTIC OFTENO 5ML,MAYO,0.349092716,2803.71,39043.81097,13629.91,12,4
PHARMA - Z3,ASOC. PAST. DE SERV. MEDICO ASIST. CLINICA ADVENTISTA ANA STAHL DE LA IGLESIA ADV. DEL SEPTIMO DIA,AGGLAD,2,FEB,611.4,10,Z3,NORTE CHICO,False,False,True,False,40351.0,AGGLAD OFTENO 5 ML,FEBRERO,0.96716156,31785.06,114546.1364,110784.62,13,0
PHARMA - Z3,ASOC. PAST. DE SERV. MEDICO ASIST. CLINICA ADVENTISTA ANA STAHL DE LA IGLESIA ADV. DEL SEPTIMO DIA,ELIPTIC PF,2,FEB,522.56,10,Z3,NORTE CHICO,False,False,True,False,41561.0,ELIPTIC OFTENO 5ML PF PERU,FEBRERO,0.876631233,16081.78,70691.40098,61970.29,13,5
PHARMA - Z3,ASOC. PAST. DE SERV. MEDICO ASIST. CLINICA ADVENTISTA ANA STAHL DE LA IGLESIA ADV. DEL SEPTIMO DIA,LAGRICEL PF,2,FEB,1704.15,30,Z3,NORTE CHICO,False,False,True,False,41582.0,LAGRICEL OFTENO LIBRE DE CONSERVADORES (PF) 10 ML,FEBRERO,1.01762066,244371.43,248182.4906,252555.63,13,10
PHARMA - Z3,ASOC. PAST. DE SERV. MEDICO ASIST. CLINICA ADVENTISTA ANA STAHL DE LA IGLESIA ADV. DEL SEPTIMO DIA,TRAZIDEX O,2,FEB,926.1,20,Z3,NORTE CHICO,False,False,True,False,40341.0,TRAZIDEX OFTENO 5 ML.,FEBRERO,0.868398954,99642.69,95524.58531,82953.45,13,13
PHARMA - Z3,ASOC. PAST. DE SERV. MEDICO ASIST. CLINICA ADVENTISTA ANA STAHL DE LA IGLESIA ADV. DEL SEPTIMO DIA,TRAZIDEX U,2,FEB,467.55,10,Z3,NORTE CHICO,False,False,True,False,40342.0,TRAZIDEX UNGENA 3.5 G,FEBRERO,0.737379291,111697.65,148184.091,109267.88,13,14
PHARMA - Z3,ASOC. PAST. DE SERV. MEDICO ASIST. CLINICA ADVENTISTA ANA STAHL DE LA IGLESIA ADV. DEL SEPTIMO DIA,LAGRICEL PF,4,ABR,0.0,80,Z3,NORTE CHICO,False,False,True,True,41582.0,LAGRICEL OFTENO LIBRE DE CONSERVADORES (PF) 10 ML,ABRIL,1.234011277,222585.45,261957.3873,323258.37,13,10
PHARMA - Z3,ASOC. PAST. DE SERV. MEDICO ASIST. CLINICA ADVENTISTA ANA STAHL DE LA IGLESIA ADV. DEL SEPTIMO DIA,SOPHIPREN,4,ABR,203.0,6,Z3,NORTE CHICO,False,False,True,False,40338.0,SOPHIPREN OFTENO 5 ML,ABRIL,1.125758804,51339.43,59671.10342,67175.27,13,12
PHARMA - Z3,ASOC. PAST. DE SERV. MEDICO ASIST. CLINICA ADVENTISTA ANA STAHL DE LA IGLESIA ADV. DEL SEPTIMO DIA,TRAZIDEX O,4,ABR,926.0,20,Z3,NORTE CHICO,False,False,True,False,40341.0,TRAZIDEX OFTENO 5 ML.,ABRIL,0.966120714,91975.94,101185.0264,97756.95,13,13
PHARMA - Z3,ASOC. PAST. DE SERV. MEDICO ASIST. CLINICA ADVENTISTA ANA STAHL DE LA IGLESIA ADV. DEL SEPTIMO DIA,TRAZIDEX U,4,ABR,0.0,40,Z3,NORTE CHICO,False,False,True,True,40342.0,TRAZIDEX UNGENA 3.5 G,ABRIL,0.810349246,131494.88,156358.3363,126704.86,13,14
PHARMA - Z3,ASOC. PAST. DE SERV. MEDICO ASIST. CLINICA ADVENTISTA ANA STAHL DE LA IGLESIA ADV. DEL SEPTIMO DIA,ZEBESTEN,4,ABR,196.0,4,Z3,NORTE CHICO,False,False,True,False,41604.0,ZEBESTEN 5ML PERU,ABRIL,1.062586642,26953.56,29060.89609,30879.72,13,15
PHARMA - Z3,ASOC. PAST. DE SERV. MEDICO ASIST. CLINICA ADVENTISTA ANA STAHL DE LA IGLESIA ADV. DEL SEPTIMO DIA,AGGLAD,6,JUN,367.0,6,Z3,NORTE CHICO,False,False,True,False,40351.0,AGGLAD OFTENO 5 ML,JUNIO,-0.235301917,20271.95,120891.2407,92445.3,13,0
PHARMA - Z3,ASOC. PAST. DE SERV. MEDICO ASIST. CLINICA ADVENTISTA ANA STAHL DE LA IGLESIA ADV. DEL SEPTIMO DIA,ELIPTIC PF,6,JUN,0.0,20,Z3,NORTE CHICO,False,False,True,True,41561.0,ELIPTIC OFTENO 5ML PF PERU,JUNIO,-0.431896719,12781.68,74583.69182,42371.24,13,5
PHARMA - Z3,ASOC. PAST. DE SERV. MEDICO ASIST. CLINICA ADVENTISTA ANA STAHL DE LA IGLESIA ADV. DEL SEPTIMO DIA,GAAP,6,JUN,0.0,20,Z3,NORTE CHICO,False,False,True,True,40498.0,GAAP OFTENO 3 ML,JUNIO,-0.271295457,79907.03,102582.687,74752.47,13,7
PHARMA - Z3,ASOC. PAST. DE SERV. MEDICO ASIST. CLINICA ADVENTISTA ANA STAHL DE LA IGLESIA ADV. DEL SEPTIMO DIA,TRAZIDEX O,6,JUN,0.0,22,Z3,NORTE CHICO,False,False,True,True,40341.0,TRAZIDEX OFTENO 5 ML.,JUNIO,-0.192738462,70697.29,101185.0264,81682.78,13,13
PHARMA - Z3,ASOC. PAST. DE SERV. MEDICO ASIST. CLINICA ADVENTISTA ANA STAHL DE LA IGLESIA ADV. DEL SEPTIMO DIA,ZEBESTEN,6,JUN,491.0,10,Z3,NORTE CHICO,False,False,True,False,41604.0,ZEBESTEN 5ML PERU,JUNIO,0.156870039,15690.19,29060.89609,33619.68,13,15
PHARMA - Z2,ASOC. PASTORAL DE SERVICIOS MEDICO ASISTENCIALES GOOD HOPE DE LA IGLESIA ADVENTISTA DEL SEPTIMO DIA,AGGLAD,1,ENE,10516.08,200,Z2,CALLAO,False,False,True,False,40351.0,AGGLAD OFTENO 5 ML,ENERO,1.0,22534.35,110094.81,110094.81,14,0
PHARMA - Z2,ASOC. PASTORAL DE SERVICIOS MEDICO ASISTENCIALES GOOD HOPE DE LA IGLESIA ADVENTISTA DEL SEPTIMO DIA,DUSTALOX,1,ENE,225.61,5,Z2,CALLAO,False,False,True,False,41121.0,DUSTALOX 5ML,ENERO,1.0,13592.53,8778.28,8778.28,14,2
PHARMA - Z2,ASOC. PASTORAL DE SERVICIOS MEDICO ASISTENCIALES GOOD HOPE DE LA IGLESIA ADVENTISTA DEL SEPTIMO DIA,ELIPTIC PF,1,ENE,1175.76,30,Z2,CALLAO,False,False,True,False,41561.0,ELIPTIC OFTENO 5ML PF PERU,ENERO,1.0,16201.95,62857.68,62857.68,14,5
PHARMA - Z2,ASOC. PASTORAL DE SERVICIOS MEDICO ASISTENCIALES GOOD HOPE DE LA IGLESIA ADVENTISTA DEL SEPTIMO DIA,FLUMETOL NF,1,ENE,3266.8,80,Z2,CALLAO,False,False,True,False,40513.0,FLUMETOL NF OFTENO 5ML,ENERO,1.0,106644.0,144656.97,144656.97,14,6
PHARMA - Z2,ASOC. PASTORAL DE SERVICIOS MEDICO ASISTENCIALES GOOD HOPE DE LA IGLESIA ADVENTISTA DEL SEPTIMO DIA,GAAP,1,ENE,6302.16,80,Z2,CALLAO,False,False,True,False,40498.0,GAAP OFTENO 3 ML,ENERO,1.0,101352.36,99775.16,99775.16,14,7
PHARMA - Z2,ASOC. PASTORAL DE SERVICIOS MEDICO ASISTENCIALES GOOD HOPE DE LA IGLESIA ADVENTISTA DEL SEPTIMO DIA,LAGRICEL PF,1,ENE,20449.8,400,Z2,CALLAO,False,False,True,False,41582.0,LAGRICEL OFTENO LIBRE DE CONSERVADORES (PF) 10 ML,ENERO,1.0,241357.65,244552.3,244552.3,14,10
PHARMA - Z2,ASOC. PASTORAL DE SERVICIOS MEDICO ASISTENCIALES GOOD HOPE DE LA IGLESIA ADVENTISTA DEL SEPTIMO DIA,SOPHIPREN,1,ENE,1524.6,40,Z2,CALLAO,False,False,True,False,40338.0,SOPHIPREN OFTENO 5 ML,ENERO,1.0,41450.28,50525.9,50525.9,14,12
PHARMA - Z2,ASOC. PASTORAL DE SERVICIOS MEDICO ASISTENCIALES GOOD HOPE DE LA IGLESIA ADVENTISTA DEL SEPTIMO DIA,TRAZIDEX O,1,ENE,3982.23,100,Z2,CALLAO,False,False,True,False,40341.0,TRAZIDEX OFTENO 5 ML.,ENERO,1.0,107782.12,170736.47,170736.47,14,13
PHARMA - Z2,ASOC. PASTORAL DE SERVICIOS MEDICO ASISTENCIALES GOOD HOPE DE LA IGLESIA ADVENTISTA DEL SEPTIMO DIA,TRAZIDEX U,1,ENE,4020.93,100,Z2,CALLAO,False,False,True,False,40342.0,TRAZIDEX UNGENA 3.5 G,ENERO,1.0,127130.48,135275.35,135275.35,14,14
PHARMA - Z2,ASOC. PASTORAL DE SERVICIOS MEDICO ASISTENCIALES GOOD HOPE DE LA IGLESIA ADVENTISTA DEL SEPTIMO DIA,AGGLAD,2,FEB,2629.02,50,Z2,CALLAO,False,False,True,False,40351.0,AGGLAD OFTENO 5 ML,FEBRERO,0.96716156,31785.06,114546.1364,110784.62,14,0
PHARMA - Z2,ASOC. PASTORAL DE SERVICIOS MEDICO ASISTENCIALES GOOD HOPE DE LA IGLESIA ADVENTISTA DEL SEPTIMO DIA,ELIPTIC PF,2,FEB,783.84,20,Z2,CALLAO,False,False,True,False,41561.0,ELIPTIC OFTENO 5ML PF PERU,FEBRERO,0.876631233,16081.78,70691.40098,61970.29,14,5
PHARMA - Z2,ASOC. PASTORAL DE SERVICIOS MEDICO ASISTENCIALES GOOD HOPE DE LA IGLESIA ADVENTISTA DEL SEPTIMO DIA,FLUMETOL NF,2,FEB,2041.75,50,Z2,CALLAO,False,False,True,False,40513.0,FLUMETOL NF OFTENO 5ML,FEBRERO,1.285457107,84540.52,101550.4985,130538.81,14,6
