vendedor,cliente,producto,mes_num,mes_abbr,monto_cancelado,cantidad,zona_code,zona,is_return,is_payment_only,is_purchase,is_credit_delivery
PHARMA - Z3,ASOC. PAST. DE SERV. MEDICO ASIST. CLINICA ADVENTISTA ANA STAHL DE LA IGLESIA ADV. DEL SEPTIMO DIA,GAAP,6,JUN,0.0,20,Z3,NORTE CHICO,False,False,True,True
PHARMA - Z3,ASOC. PAST. DE SERV. MEDICO ASIST. CLINICA ADVENTISTA ANA STAHL DE LA IGLESIA ADV. DEL SEPTIMO DIA,TRAZIDEX O,6,JUN,0.0,22,Z3,NORTE CHICO,False,False,True,True
PHARMA - Z3,ASOC. PAST. DE SERV. MEDICO ASIST. CLINICA ADVENTISTA ANA STAHL DE LA IGLESIA ADV. DEL SEPTIMO DIA,ZEBESTEN,6,JUN,491.0,10,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z2,ASOC. PASTORAL DE SERVICIOS MEDICO ASISTENCIALES GOOD HOPE DE LA IGLESIA ADVENTISTA DEL SEPTIMO DIA,AGGLAD,1,ENE,10516.08,200,Z2,CALLAO,False,False,True,False
PHARMA - Z2,ASOC. PASTORAL DE SERVICIOS MEDICO ASISTENCIALES GOOD HOPE DE LA IGLESIA ADVENTISTA DEL SEPTIMO DIA,DUSTALOX,1,ENE,225.61,5,Z2,CALLAO,False,False,True,False
PHARMA - Z2,ASOC. PASTORAL DE SERVICIOS MEDICO ASISTENCIALES GOOD HOPE DE LA IGLESIA ADVENTISTA DEL SEPTIMO DIA,ELIPTIC PF,1,ENE,1175.76,30,Z2,CALLAO,False,False,True,False
PHARMA - Z2,ASOC. PASTORAL DE SERVICIOS MEDICO ASISTENCIALES GOOD HOPE DE LA IGLESIA ADVENTISTA DEL SEPTIMO DIA,FLUMETOL NF,1,ENE,3266.8,80,Z2,CALLAO,False,False,True,False
PHARMA - Z2,ASOC. PASTORAL DE SERVICIOS MEDICO ASISTENCIALES GOOD HOPE DE LA IGLESIA ADVENTISTA DEL SEPTIMO DIA,GAAP,1,ENE,6302.16,80,Z2,CALLAO,False,False,True,False
PHARMA - Z2,ASOC. PASTORAL DE SERVICIOS MEDICO ASISTENCIALES GOOD HOPE DE LA IGLESIA ADVENTISTA DEL SEPTIMO DIA,LAGRICEL PF,1,ENE,20449.8,400,Z2,CALLAO,False,False,True,False
PHARMA - Z2,ASOC. PASTORAL DE SERVICIOS MEDICO ASISTENCIALES GOOD HOPE DE LA IGLESIA ADVENTISTA DEL SEPTIMO DIA,SOPHIPREN,1,ENE,1524.6,40,Z2,CALLAO,False,False,True,False
PHARMA - Z2,ASOC. PASTORAL DE SERVICIOS MEDICO ASISTENCIALES GOOD HOPE DE LA IGLESIA ADVENTISTA DEL SEPTIMO DIA,TRAZIDEX O,1,ENE,3982.23,100,Z2,CALLAO,False,False,True,False
PHARMA - Z2,ASOC. PASTORAL DE SERVICIOS MEDICO ASISTENCIALES GOOD HOPE DE LA IGLESIA ADVENTISTA DEL SEPTIMO DIA,TRAZIDEX U,1,ENE,4020.93,100,Z2,CALLAO,False,False,True,False
PHARMA - Z2,ASOC. PASTORAL DE SERVICIOS MEDICO ASISTENCIALES GOOD HOPE DE LA IGLESIA ADVENTISTA DEL SEPTIMO DIA,AGGLAD,2,FEB,2629.02,50,Z2,CALLAO,False,False,True,False
PHARMA - Z2,ASOC. PASTORAL DE SERVICIOS MEDICO ASISTENCIALES GOOD HOPE DE LA IGLESIA ADVENTISTA DEL SEPTIMO DIA,ELIPTIC PF,2,FEB,783.84,20,Z2,CALLAO,False,False,True,False
PHARMA - Z2,ASOC. PASTORAL DE SERVICIOS MEDICO ASISTENCIALES GOOD HOPE DE LA IGLESIA ADVENTISTA DEL SEPTIMO DIA,FLUMETOL NF,2,FEB,2041.75,50,Z2,CALLAO,False,False,True,False
PHARMA - Z2,ASOC. PASTORAL DE SERVICIOS MEDICO ASISTENCIALES GOOD HOPE DE LA IGLESIA ADVENTISTA DEL SEPTIMO DIA,LAGRICEL PF,2,FEB,10224.9,200,Z2,CALLAO,False,False,True,False
PHARMA - Z2,ASOC. PASTORAL DE SERVICIOS MEDICO ASISTENCIALES GOOD HOPE DE LA IGLESIA ADVENTISTA DEL SEPTIMO DIA,TRAZIDEX O,2,FEB,2787.56,70,Z2,CALLAO,False,False,True,False
PHARMA - Z2,ASOC. PASTORAL DE SERVICIOS MEDICO ASISTENCIALES GOOD HOPE DE LA IGLESIA ADVENTISTA DEL SEPTIMO DIA,ELIPTIC PF,3,MAR,2155.56,55,Z2,CALLAO,False,False,True,False
PHARMA - Z2,ASOC. PASTORAL DE SERVICIOS MEDICO ASISTENCIALES GOOD HOPE DE LA IGLESIA ADVENTISTA DEL SEPTIMO DIA,FLUMETOL NF,3,MAR,4083.5,100,Z2,CALLAO,False,False,True,False
PHARMA - Z2,ASOC. PASTORAL DE SERVICIOS MEDICO ASISTENCIALES GOOD HOPE DE LA IGLESIA ADVENTISTA DEL SEPTIMO DIA,GAAP,3,MAR,2363.31,30,Z2,CALLAO,False,False,True,False
PHARMA - Z2,ASOC. PASTORAL DE SERVICIOS MEDICO ASISTENCIALES GOOD HOPE DE LA IGLESIA ADVENTISTA DEL SEPTIMO DIA,LAGRICEL PF,3,MAR,20449.8,400,Z2,CALLAO,False,False,True,False
PHARMA - Z2,ASOC. PASTORAL DE SERVICIOS MEDICO ASISTENCIALES GOOD HOPE DE LA IGLESIA ADVENTISTA DEL SEPTIMO DIA,AGGLAD,4,ABR,0.0,25,Z2,CALLAO,False,False,True,True
PHARMA - Z2,ASOC. PASTORAL DE SERVICIOS MEDICO ASISTENCIALES GOOD HOPE DE LA IGLESIA ADVENTISTA DEL SEPTIMO DIA,DUSTALOX,4,ABR,226.0,5,Z2,CALLAO,False,False,True,False
PHARMA - Z2,ASOC. PASTORAL DE SERVICIOS MEDICO ASISTENCIALES GOOD HOPE DE LA IGLESIA ADVENTISTA DEL SEPTIMO DIA,ELIPTIC PF,4,ABR,0.0,30,Z2,CALLAO,False,False,True,True
PHARMA - Z2,ASOC. PASTORAL DE SERVICIOS MEDICO ASISTENCIALES GOOD HOPE DE LA IGLESIA ADVENTISTA DEL SEPTIMO DIA,FLUMETOL NF,4,ABR,0.0,50,Z2,CALLAO,False,False,True,True
PHARMA - Z2,ASOC. PASTORAL DE SERVICIOS MEDICO ASISTENCIALES GOOD HOPE DE LA IGLESIA ADVENTISTA DEL SEPTIMO DIA,LAGRICEL PF,4,ABR,0.0,450,Z2,CALLAO,False,False,True,True
PHARMA - Z2,ASOC. PASTORAL DE SERVICIOS MEDICO ASISTENCIALES GOOD HOPE DE LA IGLESIA ADVENTISTA DEL SEPTIMO DIA,TRAZIDEX O,4,ABR,0.0,170,Z2,CALLAO,False,False,True,True
PHARMA - Z2,ASOC. PASTORAL DE SERVICIOS MEDICO ASISTENCIALES GOOD HOPE DE LA IGLESIA ADVENTISTA DEL SEPTIMO DIA,AGGLAD,5,MAY,0.0,100,Z2,CALLAO,False,False,True,True
PHARMA - Z2,ASOC. PASTORAL DE SERVICIOS MEDICO ASISTENCIALES GOOD HOPE DE LA IGLESIA ADVENTISTA DEL SEPTIMO DIA,DUSTALOX,5,MAY,902.0,20,Z2,CALLAO,False,False,True,False
PHARMA - Z2,ASOC. PASTORAL DE SERVICIOS MEDICO ASISTENCIALES GOOD HOPE DE LA IGLESIA ADVENTISTA DEL SEPTIMO DIA,ELIPTIC PF,5,MAY,0.0,50,Z2,CALLAO,False,False,True,True
PHARMA - Z2,ASOC. PASTORAL DE SERVICIOS MEDICO ASISTENCIALES GOOD HOPE DE LA IGLESIA ADVENTISTA DEL SEPTIMO DIA,FLUMETOL NF,5,MAY,0.0,100,Z2,CALLAO,False,False,True,True
PHARMA - Z2,ASOC. PASTORAL DE SERVICIOS MEDICO ASISTENCIALES GOOD HOPE DE LA IGLESIA ADVENTISTA DEL SEPTIMO DIA,GAAP,5,MAY,0.0,100,Z2,CALLAO,False,False,True,True
PHARMA - Z2,ASOC. PASTORAL DE SERVICIOS MEDICO ASISTENCIALES GOOD HOPE DE LA IGLESIA ADVENTISTA DEL SEPTIMO DIA,LAGRICEL PF,5,MAY,0.0,400,Z2,CALLAO,False,False,True,True
PHARMA - Z2,ASOC. PASTORAL DE SERVICIOS MEDICO ASISTENCIALES GOOD HOPE DE LA IGLESIA ADVENTISTA DEL SEPTIMO DIA,SOPHIPREN,5,MAY,0.0,40,Z2,CALLAO,False,False,True,True
PHARMA - Z2,ASOC. PASTORAL DE SERVICIOS MEDICO ASISTENCIALES GOOD HOPE DE LA IGLESIA ADVENTISTA DEL SEPTIMO DIA,TRAZIDEX O,5,MAY,0.0,60,Z2,CALLAO,False,False,True,True
PHARMA - Z2,ASOC. PASTORAL DE SERVICIOS MEDICO ASISTENCIALES GOOD HOPE DE LA IGLESIA ADVENTISTA DEL SEPTIMO DIA,TRAZIDEX U,5,MAY,0.0,30,Z2,CALLAO,False,False,True,True
PHARMA - Z2,ASOC. PASTORAL DE SERVICIOS MEDICO ASISTENCIALES GOOD HOPE DE LA IGLESIA ADVENTISTA DEL SEPTIMO DIA,AGGLAD,6,JUN,0.0,50,Z2,CALLAO,False,False,True,True
PHARMA - Z2,ASOC. PASTORAL DE SERVICIOS MEDICO ASISTENCIALES GOOD HOPE DE LA IGLESIA ADVENTISTA DEL SEPTIMO DIA,FLUMETOL NF,6,JUN,0.0,50,Z2,CALLAO,False,False,True,True
PHARMA - Z2,ASOC. PASTORAL DE SERVICIOS MEDICO ASISTENCIALES GOOD HOPE DE LA IGLESIA ADVENTISTA DEL SEPTIMO DIA,LAGRICEL PF,6,JUN,0.0,500,Z2,CALLAO,False,False,True,True
PHARMA - Z2,ASOC. PASTORAL DE SERVICIOS MEDICO ASISTENCIALES GOOD HOPE DE LA IGLESIA ADVENTISTA DEL SEPTIMO DIA,SOPHIPREN,6,JUN,381.0,10,Z2,CALLAO,False,False,True,False
PHARMA - Z2,ASOC. PASTORAL DE SERVICIOS MEDICO ASISTENCIALES GOOD HOPE DE LA IGLESIA ADVENTISTA DEL SEPTIMO DIA,TRAZIDEX O,6,JUN,0.0,80,Z2,CALLAO,False,False,True,True
PHARMA - Z2,ASOC. PASTORAL DE SERVICIOS MEDICO ASISTENCIALES GOOD HOPE DE LA IGLESIA ADVENTISTA DEL SEPTIMO DIA,TRAZIDEX U,6,JUN,0.0,40,Z2,CALLAO,False,False,True,True
PHARMA - Z2,ASOC. PASTORAL DE SERVICIOS MEDICO ASISTENCIALES GOOD HOPE DE LA IGLESIA ADVENTISTA DEL SEPTIMO DIA,AGGLAD,7,JUL,0.0,50,Z2,CALLAO,False,False,True,True
PHARMA - Z2,ASOC. PASTORAL DE SERVICIOS MEDICO ASISTENCIALES GOOD HOPE DE LA IGLESIA ADVENTISTA DEL SEPTIMO DIA,FLUMETOL NF,7,JUL,0.0,50,Z2,CALLAO,False,False,True,True
PHARMA - Z2,ASOC. PASTORAL DE SERVICIOS MEDICO ASISTENCIALES GOOD HOPE DE LA IGLESIA ADVENTISTA DEL SEPTIMO DIA,TRAZIDEX O,7,JUL,0.0,50,Z2,CALLAO,False,False,True,True
PHARMA - Z2,ASOC. PASTORAL DE SERVICIOS MEDICO ASISTENCIALES GOOD HOPE DE LA IGLESIA ADVENTISTA DEL SEPTIMO DIA,TRAZIDEX U,7,JUL,0.0,30,Z2,CALLAO,False,False,True,True
PHARMA - S,ASOC.PAST.SERV.MEDICO ASIST.JULIACA IASD,GAAP,2,FEB,472.66,6,S,CADENAS,False,False,True,False
PHARMA - S,ASOC.PAST.SERV.MEDICO ASIST.JULIACA IASD,LAGRICEL,2,FEB,307.05,6,S,CADENAS,False,False,True,False
PHARMA - S,ASOC.PAST.SERV.MEDICO ASIST.JULIACA IASD,LAGRICEL PF,2,FEB,1145.19,24,S,CADENAS,False,False,True,False
PHARMA - S,ASOC.PAST.SERV.MEDICO ASIST.JULIACA IASD,LAGRICEL PF,4,ABR,0.0,24,S,CADENAS,False,False,True,True
PHARMA - S,ASOC.PAST.SERV.MEDICO ASIST.JULIACA IASD,GAAP,6,JUN,236.0,3,S,CADENAS,False,False,True,False
PHARMA - S,ASOC.PAST.SERV.MEDICO ASIST.JULIACA IASD,LAGRICEL,6,JUN,307.0,6,S,CADENAS,False,False,True,False
PHARMA - S,ASOC.PAST.SERV.MEDICO ASIST.JULIACA IASD,LAGRICEL PF,6,JUN,573.0,12,S,CADENAS,False,False,True,False
PHARMA - Z1,ASOCIACION CIVIL DIVINO NIYO JESUS,AGGLAD,1,ENE,3631.72,66,Z1,LIMA,False,False,True,False
PHARMA - Z1,ASOCIACION CIVIL DIVINO NIYO JESUS,DUSTALOX,1,ENE,2165.86,48,Z1,LIMA,False,False,True,False
PHARMA - Z1,ASOCIACION CIVIL DIVINO NIYO JESUS,ELIPTIC PF,1,ENE,1755.81,42,Z1,LIMA,False,False,True,False
PHARMA - Z1,ASOCIACION CIVIL DIVINO NIYO JESUS,FLUMETOL NF,1,ENE,980.04,24,Z1,LIMA,False,False,True,False
PHARMA - Z1,ASOCIACION CIVIL DIVINO NIYO JESUS,GAAP PF,1,ENE,1947.35,24,Z1,LIMA,False,False,True,False
PHARMA - Z1,ASOCIACION CIVIL DIVINO NIYO JESUS,LAGRICEL PF,1,ENE,4294.46,84,Z1,LIMA,False,False,True,False
PHARMA - Z1,ASOCIACION CIVIL DIVINO NIYO JESUS,LANDAX,1,ENE,2013.56,48,Z1,LIMA,False,False,True,False
PHARMA - Z1,ASOCIACION CIVIL DIVINO NIYO JESUS,SOPHIPREN,1,ENE,508.2,12,Z1,LIMA,False,False,True,False
PHARMA - Z1,ASOCIACION CIVIL DIVINO NIYO JESUS,TRAZIDEX O,1,ENE,2000.37,48,Z1,LIMA,False,False,True,False
PHARMA - Z1,ASOCIACION CIVIL DIVINO NIYO JESUS,TRAZIDEX U,1,ENE,1514.86,36,Z1,LIMA,False,False,True,False
PHARMA - Z1,ASOCIACION CIVIL DIVINO NIYO JESUS,ZEBESTEN,1,ENE,589.05,12,Z1,LIMA,False,False,True,False
PHARMA - Z1,ASOCIACION CIVIL DIVINO NIYO JESUS,AGGLAD,2,FEB,1320.62,24,Z1,LIMA,False,False,True,False
PHARMA - Z1,ASOCIACION CIVIL DIVINO NIYO JESUS,ELIPTIC PF,2,FEB,1003.32,24,Z1,LIMA,False,False,True,False
PHARMA - Z1,ASOCIACION CIVIL DIVINO NIYO JESUS,FLUMETOL NF,2,FEB,490.02,12,Z1,LIMA,False,False,True,False
PHARMA - Z1,ASOCIACION CIVIL DIVINO NIYO JESUS,LAGRICEL PF,2,FEB,4294.46,84,Z1,LIMA,False,False,True,False
PHARMA - Z1,ASOCIACION CIVIL DIVINO NIYO JESUS,LANDAX,2,FEB,1006.78,24,Z1,LIMA,False,False,True,False
PHARMA - Z1,ASOCIACION CIVIL DIVINO NIYO JESUS,ZEBESTEN,2,FEB,1767.15,36,Z1,LIMA,False,False,True,False
PHARMA - Z1,ASOCIACION CIVIL DIVINO NIYO JESUS,AGGLAD,3,MAR,1980.94,36,Z1,LIMA,False,False,True,False
PHARMA - Z1,ASOCIACION CIVIL DIVINO NIYO JESUS,DUSTALOX,3,MAR,1082.93,24,Z1,LIMA,False,False,True,False
PHARMA - Z1,ASOCIACION CIVIL DIVINO NIYO JESUS,ELIPTIC PF,3,MAR,1003.32,24,Z1,LIMA,False,False,True,False
PHARMA - Z1,ASOCIACION CIVIL DIVINO NIYO JESUS,FLUMETOL NF,3,MAR,1960.08,48,Z1,LIMA,False,False,True,False
PHARMA - Z1,ASOCIACION CIVIL DIVINO NIYO JESUS,GAAP PF,3,MAR,1947.35,24,Z1,LIMA,False,False,True,False
PHARMA - Z1,ASOCIACION CIVIL DIVINO NIYO JESUS,LAGRICEL PF,3,MAR,4294.46,84,Z1,LIMA,False,False,True,False
PHARMA - Z1,ASOCIACION CIVIL DIVINO NIYO JESUS,LANDAX,3,MAR,1006.78,24,Z1,LIMA,False,False,True,False
PHARMA - Z1,ASOCIACION CIVIL DIVINO NIYO JESUS,SOPHIPREN,3,MAR,508.2,12,Z1,LIMA,False,False,True,False
PHARMA - Z1,ASOCIACION CIVIL DIVINO NIYO JESUS,TRAZIDEX O,3,MAR,1500.28,36,Z1,LIMA,False,False,True,False
PHARMA - Z1,ASOCIACION CIVIL DIVINO NIYO JESUS,TRAZIDEX U,3,MAR,1514.86,36,Z1,LIMA,False,False,True,False
PHARMA - Z1,ASOCIACION CIVIL DIVINO NIYO JESUS,ZEBESTEN,3,MAR,589.05,12,Z1,LIMA,False,False,True,False
PHARMA - Z1,ASOCIACION CIVIL DIVINO NIYO JESUS,FLUMETOL NF,5,MAY,490.0,12,Z1,LIMA,False,False,True,False
PHARMA - Z1,ASOCIACION CIVIL DIVINO NIYO JESUS,LAGRICEL PF,5,MAY,0.0,72,Z1,LIMA,False,False,True,True
PHARMA - Z1,ASOCIACION CIVIL DIVINO NIYO JESUS,LANDAX,5,MAY,0.0,26,Z1,LIMA,False,False,True,True
PHARMA - Z1,ASOCIACION CIVIL DIVINO NIYO JESUS,ZEBESTEN,5,MAY,589.0,12,Z1,LIMA,False,False,True,False
PHARMA - Z1,ASOCIACION CIVIL DIVINO NIYO JESUS,DUSTALOX,6,JUN,0.0,24,Z1,LIMA,False,False,True,True
PHARMA - Z1,ASOCIACION CIVIL DIVINO NIYO JESUS,ELIPTIC PF,6,JUN,502.0,12,Z1,LIMA,False,False,True,False
PHARMA - Z1,ASOCIACION CIVIL DIVINO NIYO JESUS,FLUMETOL NF,6,JUN,980.0,24,Z1,LIMA,False,False,True,False
PHARMA - Z1,ASOCIACION CIVIL DIVINO NIYO JESUS,GAAP PF,6,JUN,974.0,12,Z1,LIMA,False,False,True,False
PHARMA - Z1,ASOCIACION CIVIL DIVINO NIYO JESUS,LAGRICEL PF,6,JUN,0.0,72,Z1,LIMA,False,False,True,True
PHARMA - Z1,ASOCIACION CIVIL DIVINO NIYO JESUS,LANDAX,6,JUN,965.0,23,Z1,LIMA,False,False,True,False
PHARMA - Z1,ASOCIACION CIVIL DIVINO NIYO JESUS,TRAZIDEX O,6,JUN,500.0,12,Z1,LIMA,False,False,True,False
PHARMA - Z1,ASOCIACION CIVIL DIVINO NIYO JESUS,TRAZIDEX U,6,JUN,0.0,24,Z1,LIMA,False,False,True,True
PHARMA - Z1,ASOCIACION CIVIL DIVINO NIYO JESUS,ZEBESTEN,6,JUN,0.0,36,Z1,LIMA,False,False,True,True
PHARMA - S,ASOCIACION CIVIL RELIGIOSA DIOSPI SUYANA,FLUMETOL NF,1,ENE,816.7,20,S,CADENAS,False,False,True,False
PHARMA - S,ASOCIACION CIVIL RELIGIOSA DIOSPI SUYANA,FLUMETOL NF,3,MAR,816.7,20,S,CADENAS,False,False,True,False
PHARMA - S,ASOCIACION CIVIL RELIGIOSA DIOSPI SUYANA,FLUMETOL NF,5,MAY,817.0,20,S,CADENAS,False,False,True,False
PHARMA - S,ASOCIACION PARA LA PREVENCION DE LA CEGUERA - ASPRECE CUSCO,AQUADRAN,3,MAR,540.0,10,S,CADENAS,False,False,True,False
PHARMA - S,ASOCIACION PARA LA PREVENCION DE LA CEGUERA - ASPRECE CUSCO,AQUADRAN,5,MAY,540.0,10,S,CADENAS,False,False,True,False
PHARMA - Z3,ASOCIACION PERUANO JAPONESA,AGGLAD,1,ENE,2298.86,47,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,ASOCIACION PERUANO JAPONESA,AQUADRAN,1,ENE,1080.0,20,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,ASOCIACION PERUANO JAPONESA,ELIPTIC PF,1,ENE,1306.4,25,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,ASOCIACION PERUANO JAPONESA,FLUMETOL NF,1,ENE,898.38,20,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,ASOCIACION PERUANO JAPONESA,GAAP PF,1,ENE,9520.37,120,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,ASOCIACION PERUANO JAPONESA,LAGRICEL,1,ENE,1970.24,35,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,ASOCIACION PERUANO JAPONESA,LAGRICEL PF,1,ENE,3408.3,50,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,ASOCIACION PERUANO JAPONESA,SOPHIPREN,1,ENE,423.5,10,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,ASOCIACION PERUANO JAPONESA,TRAZIDEX O,1,ENE,1111.32,20,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,ASOCIACION PERUANO JAPONESA,TRAZIDEX U,1,ENE,3366.36,60,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,ASOCIACION PERUANO JAPONESA,AGGLAD,2,FEB,5135.76,105,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,ASOCIACION PERUANO JAPONESA,AQUADRAN,2,FEB,540.0,10,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,ASOCIACION PERUANO JAPONESA,ELAR-B,2,FEB,172.5,3,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,ASOCIACION PERUANO JAPONESA,ELIPTIC PF,2,FEB,5225.6,100,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,ASOCIACION PERUANO JAPONESA,FLUMETOL NF,2,FEB,1347.55,30,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,ASOCIACION PERUANO JAPONESA,GAAP PF,2,FEB,3966.82,50,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,ASOCIACION PERUANO JAPONESA,LAGRICEL,2,FEB,1238.44,22,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,ASOCIACION PERUANO JAPONESA,LAGRICEL PF,2,FEB,7498.26,110,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,ASOCIACION PERUANO JAPONESA,SOPHIPREN,2,FEB,423.5,10,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,ASOCIACION PERUANO JAPONESA,TRAZIDEX O,2,FEB,444.53,8,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,ASOCIACION PERUANO JAPONESA,TRAZIDEX U,2,FEB,3646.89,65,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,ASOCIACION PERUANO JAPONESA,AGGLAD,3,MAR,1711.92,35,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,ASOCIACION PERUANO JAPONESA,AQUADRAN,3,MAR,810.0,15,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,ASOCIACION PERUANO JAPONESA,ELIPTIC PF,3,MAR,2090.24,40,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,ASOCIACION PERUANO JAPONESA,FLUMETOL NF,3,MAR,943.29,21,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,ASOCIACION PERUANO JAPONESA,GAAP PF,3,MAR,7933.64,100,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,ASOCIACION PERUANO JAPONESA,LAGRICEL,3,MAR,1970.24,35,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,ASOCIACION PERUANO JAPONESA,LAGRICEL PF,3,MAR,7157.43,105,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,ASOCIACION PERUANO JAPONESA,TRAZIDEX O,3,MAR,666.79,12,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,ASOCIACION PERUANO JAPONESA,TRAZIDEX U,3,MAR,5049.54,90,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,ASOCIACION PERUANO JAPONESA,AGGLAD,4,ABR,0.0,58,Z3,NORTE CHICO,False,False,True,True
PHARMA - Z3,ASOCIACION PERUANO JAPONESA,AQUADRAN,4,ABR,0.0,25,Z3,NORTE CHICO,False,False,True,True
PHARMA - Z3,ASOCIACION PERUANO JAPONESA,ELIPTIC PF,4,ABR,0.0,30,Z3,NORTE CHICO,False,False,True,True
PHARMA - Z3,ASOCIACION PERUANO JAPONESA,FLUMETOL NF,4,ABR,449.0,10,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,ASOCIACION PERUANO JAPONESA,GAAP PF,4,ABR,0.0,100,Z3,NORTE CHICO,False,False,True,True
PHARMA - Z3,ASOCIACION PERUANO JAPONESA,LAGRICEL,4,ABR,0.0,18,Z3,NORTE CHICO,False,False,True,True
PHARMA - Z3,ASOCIACION PERUANO JAPONESA,LAGRICEL PF,4,ABR,0.0,90,Z3,NORTE CHICO,False,False,True,True
PHARMA - Z3,ASOCIACION PERUANO JAPONESA,SOPHIPREN,4,ABR,424.0,10,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,ASOCIACION PERUANO JAPONESA,TRAZIDEX O,4,ABR,833.0,15,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,ASOCIACION PERUANO JAPONESA,TRAZIDEX U,4,ABR,0.0,100,Z3,NORTE CHICO,False,False,True,True
PHARMA - Z3,ASOCIACION PERUANO JAPONESA,AGGLAD,5,MAY,0.0,65,Z3,NORTE CHICO,False,False,True,True
PHARMA - Z3,ASOCIACION PERUANO JAPONESA,AQUADRAN,5,MAY,0.0,20,Z3,NORTE CHICO,False,False,True,True
PHARMA - Z3,ASOCIACION PERUANO JAPONESA,ELAR-B,5,MAY,288.0,5,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,ASOCIACION PERUANO JAPONESA,ELIPTIC PF,5,MAY,0.0,60,Z3,NORTE CHICO,False,False,True,True
PHARMA - Z3,ASOCIACION PERUANO JAPONESA,FLUMETOL NF,5,MAY,0.0,30,Z3,NORTE CHICO,False,False,True,True
PHARMA - Z3,ASOCIACION PERUANO JAPONESA,GAAP PF,5,MAY,0.0,80,Z3,NORTE CHICO,False,False,True,True
PHARMA - Z3,ASOCIACION PERUANO JAPONESA,LAGRICEL,5,MAY,0.0,35,Z3,NORTE CHICO,False,False,True,True
PHARMA - Z3,ASOCIACION PERUANO JAPONESA,LAGRICEL PF,5,MAY,0.0,90,Z3,NORTE CHICO,False,False,True,True
PHARMA - Z3,ASOCIACION PERUANO JAPONESA,SOPHIPREN,5,MAY,466.0,11,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,ASOCIACION PERUANO JAPONESA,TRAZIDEX O,5,MAY,556.0,10,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,ASOCIACION PERUANO JAPONESA,TRAZIDEX U,5,MAY,0.0,115,Z3,NORTE CHICO,False,False,True,True
PHARMA - Z3,ASOCIACION PERUANO JAPONESA,AGGLAD,6,JUN,0.0,70,Z3,NORTE CHICO,False,False,True,True
PHARMA - Z3,ASOCIACION PERUANO JAPONESA,AQUADRAN,6,JUN,0.0,30,Z3,NORTE CHICO,False,False,True,True
PHARMA - Z3,ASOCIACION PERUANO JAPONESA,ELIPTIC PF,6,JUN,0.0,100,Z3,NORTE CHICO,False,False,True,True
PHARMA - Z3,ASOCIACION PERUANO JAPONESA,FLUMETOL NF,6,JUN,180.0,4,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,ASOCIACION PERUANO JAPONESA,GAAP PF,6,JUN,0.0,100,Z3,NORTE CHICO,False,False,True,True
PHARMA - Z3,ASOCIACION PERUANO JAPONESA,LAGRICEL,6,JUN,0.0,20,Z3,NORTE CHICO,False,False,True,True
PHARMA - Z3,ASOCIACION PERUANO JAPONESA,LAGRICEL PF,6,JUN,0.0,110,Z3,NORTE CHICO,False,False,True,True
PHARMA - Z3,ASOCIACION PERUANO JAPONESA,LANDAX,6,JUN,93.0,2,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,ASOCIACION PERUANO JAPONESA,TRAZIDEX O,6,JUN,0.0,40,Z3,NORTE CHICO,False,False,True,True
